SMILES,bacteria,MIC (µg/mL),MIC (µmol/mL),log MIC,S. aureus,molar_mass
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CCCCC)CC3)CC,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",64.0,0.12316669264714081,2.090493279620184,+,519.6210000000004
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CCCCCC)CC3)CC,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",32.0,0.05996462087368448,1.7778950921985563,+,533.6480000000004
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CCCCCCCC)CC3)CC,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",2.0,0.0035606068698348934,0.5515240254331699,+,561.7020000000002
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CCCCCCCCCC)CC3)CC,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",8.0,0.013564931937954,1.1324176190305186,+,589.7560000000001
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CCCCCCCCCCCC)CC3)CC,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",256.0,0.4143668765478061,2.6173850317095275,+,617.81
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CCCCCCCCCCCCCCCCCC)CC3)CC,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",128.0,0.1823434552945133,2.2608901801505588,+,701.9719999999995
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC)CC3)C6CC6,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",128.0,0.2614640762658026,2.417412027615296,+,489.55100000000033
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CCC)CC3)C6CC6,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",2.0,0.003971579377971235,0.5989632469988149,+,503.5780000000004
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CCCCC)CC3)C6CC6,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",64.0,0.12038402503987715,2.0805688598675274,+,531.6320000000003
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CCCCCC)CC3)C6CC6,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",128.0,0.23457873873609697,2.370288646875721,+,545.6590000000003
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CCCCCCCC)CC3)C6CC6,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",1.0,0.0017430317946429655,0.2413053091478905,+,573.7130000000002
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CCCCCCCCCC)CC3)C6CC6,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",64.0,0.10635345573951378,2.026751605985044,+,601.767
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CCCCCCCCCCCC)CC3)C6CC6,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",64.0,0.10161617348421219,2.0069628368448864,+,629.8209999999999
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CCCCCCCCCCCCCCCCCC)CC3)C6CC6,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",64.0,0.08963798857956008,1.9524921026756217,+,713.9829999999995
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC=6C=CC=CC6Cl)CC3)CC,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",0.12,0.00021774879105871208,-0.6620442475165691,+,574.0559999999999
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC=6C=CC=C(Cl)C6)CC3)CC,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",2.0,0.0034839806569393933,0.5420757351393556,+,574.0559999999999
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC=6C=CC=CC6F)CC3)CC,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",256.0,0.4591096500902975,2.6619164213587467,+,557.601
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC=6C=CC=C(F)C6)CC3)CC,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",32.0,0.05738870626128719,1.758826434366803,+,557.601
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC6=CC=C(F)C=C6)CC3)CC,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",16.0,0.028694353130643595,1.4577964387028215,+,557.601
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC6=CC=C(Cl)C=C6Cl)CC3)CC,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",0.12,0.00020542283414489048,-0.6873512832706403,+,608.5009999999999
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC6=CC=C(C=C6)N(=O)=O)CC3)CC,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",8.0,0.013684383381684824,1.1362252328776712,+,584.608
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC=6C=CC=CC6Cl)CC3)C7CC7,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",4.0,0.006825158215698889,0.8341127233184427,+,586.0669999999999
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC=6C=CC=C(Cl)C6)CC3)C7CC7,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",0.5,0.0008531447769623611,-0.0689772636735009,+,586.0669999999999
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC=6C=CC=CC6F)CC3)C7CC7,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",0.25,0.000438895247993371,-0.3576391213227855,+,569.612
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC=6C=CC=C(F)C6)CC3)C7CC7,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",8.0,0.014044647935787871,1.1475108569971204,+,569.612
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC6=CC=C(F)C=C6)CC3)C7CC7,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",4.0,0.007022323967893936,0.8464808613331393,+,569.612
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC6=CC=C(Cl)C=C6Cl)CC3)C7CC7,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",0.12,0.00020144654736733539,-0.6958401716718008,+,620.5119999999998
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC6=CC=C(C=C6)N(=O)=O)CC3)C7CC7,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",2.0,0.003352223110561347,0.5253329158237166,+,596.6189999999999
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CCC4=NC=5C=CC=CC5N4)CC3)CC,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",16.0,0.03451898867992913,1.5380580634869714,+,463.51300000000026
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CCC4=NC=5C=CC=CC5N4)CC3)C6CC6,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",4.0,0.008411773117655466,0.9248875503814868,+,475.5240000000003
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CNC4=NC=5C=CC=CC5N4)CC3)CC,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",0.5,0.0010764239474188426,0.0319833510353905,+,464.5010000000002
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CNC4=NC=5C=CC=CC5N4)CC3)C6CC6,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",0.25,0.0005246457591833991,-0.2801338332764134,+,476.5120000000002
O=C(OC)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(C=NC4=NC=5C=CC=CC5N4)CC3)CC,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",128.0,0.26861862870190034,2.4291361276994174,+,476.5120000000002
O=C(OC)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(C=NC4=NC=5C=CC=CC5N4)CC3)C6CC6,"MRSA, Methicillin-Resistant Staphylococcus aureus N315",64.0,0.1310071378420258,2.1172949585638117,+,488.52300000000025
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(C4=NC=CC=N4)CC3)CC,"MRSA, methicillin-resistant Staphylococcus aureus N315",2.0,0.005032585994313176,0.7017912046310555,+,397.41000000000014
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(C4=NC=CC(=N4)C)CC3)CC,"MRSA, methicillin-resistant Staphylococcus aureus N315",32.0,0.07777618444622138,1.890846633661052,+,411.4370000000002
CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCN(CC3)C4=NC=CC(=N4)N)F)C(=O)O,"MRSA, methicillin-resistant Staphylococcus aureus N315",1.0,0.0024246832757471052,0.3846550169264208,+,412.42500000000007
CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCN(CC3)C4=NC=CC(=N4)C(F)(F)F)F)C(=O)O,"MRSA, methicillin-resistant Staphylococcus aureus N315",256.0,0.550056187380078,2.7404070542629193,+,465.40700000000004
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(C4=NC=C(C=N4)C)CC3)CC,"MRSA, methicillin-resistant Staphylococcus aureus N315",8.0,0.019444046111555344,1.2887866423330894,+,411.4370000000002
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(C4=NC=C(C=N4)CC)CC3)CC,"MRSA, methicillin-resistant Staphylococcus aureus N315",2.0,0.00470075023973826,0.6721671768668268,+,425.4640000000002
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(C4=NC=C(OC)C=N4)CC3)CC,"MRSA, methicillin-resistant Staphylococcus aureus N315",1.0,0.00233953153220599,0.3691289029886725,+,427.4360000000002
CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCN(CC3)C4=NC=C(C=N4)F)F)C(=O)O,"MRSA, methicillin-resistant Staphylococcus aureus N315",64.0,0.1540683678382282,2.1877134817848067,+,415.40000000000003
CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCN(CC3)C4=NC=C(C=N4)Br)F)C(=O)O,"MRSA, methicillin-resistant Staphylococcus aureus N315",128.0,0.2687348049363224,2.42932391731856,+,476.30600000000004
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(C4=NC=CC=N4)CC3)C5CC5,"MRSA, methicillin-resistant Staphylococcus aureus N315",16.0,0.0390795782336519,1.591949867948832,+,409.42100000000016
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(C4=NC=CC(=N4)C)CC3)C5CC5,"MRSA, methicillin-resistant Staphylococcus aureus N315",64.0,0.15114016360922702,2.1793798880057875,+,423.4480000000002
C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCN(CC4)C5=NC=CC(=N5)C(F)(F)F)F)C(=O)O,"MRSA, methicillin-resistant Staphylococcus aureus N315",64.0,0.13405443447880053,2.1272811848822646,+,477.41800000000006
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(C4=NC=C(C=N4)C)CC3)C5CC5,"MRSA, methicillin-resistant Staphylococcus aureus N315",256.0,0.6045606544369081,2.78143987933375,+,423.4480000000002
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(C4=NC=C(C=N4)CC)CC3)C5CC5,"MRSA, methicillin-resistant Staphylococcus aureus N315",128.0,0.2925881478941652,2.466256729826153,+,437.47500000000025
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(C4=NC=C(OC)C=N4)CC3)C5CC5,"MRSA, methicillin-resistant Staphylococcus aureus N315",32.0,0.07281879270992858,1.8622434743265368,+,439.44700000000023
C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCN(CC4)C5=NC=C(C=N5)F)F)C(=O)O,"MRSA, methicillin-resistant Staphylococcus aureus N315",1.0,0.0023396683754044697,0.3691543048724031,+,427.41100000000006
C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCN(CC4)C5=NC=C(C=N5)F)F)C(=O)O,"MRSA, methicillin-resistant Staphylococcus aureus N315",128.0,0.2994775520517721,2.4763642745202716,+,427.41100000000006
ClC=1C=CC=CC1C2=NC=3C=CC=CC3N2,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",128.0,0.5597292309845112,2.7479779878497057,+,228.682
ClC=1C=CC(=CC1)C2=NC=3C=CC=CC3N2,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",128.0,0.5597292309845112,2.7479779878497057,+,228.682
ClC=1C=CC(=C(Cl)C1)C2=NC=3C=CC=CC3N2,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",256.0,0.9729142201294434,2.9880745510939577,+,263.12699999999995
ClC=1C=CC(=CC1Cl)C2=NC=3C=CC=CC3N2,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",64.0,0.24322855503236085,2.3860145597659956,+,263.12699999999995
FC1=CC=CC(Cl)=C1C2=NC=3C=CC=CC3N2,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",128.0,0.5189076992929882,2.715090114587108,+,246.67200000000003
N=1C=2C=CC=CC2NC1C=3C=CC(OC)=C(OC)C3,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",256.0,1.0067285647432647,3.002912391383195,+,254.289
N=1C=2C=CC=CC2NC1C=3C=CC(OCC)=CC3,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",512.0,2.1486424105082045,3.3321641437067773,+,238.29
OC=1C=C(C=CC1OC)C2=NC=3C=CC=CC3N2,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",256.0,1.0655034920212099,3.0275548773848593,+,240.262
FC=1C=CC(=CC1)C2=NC=3C=CC=CC3N2,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",512.0,2.412511131948338,3.382469325967159,+,212.22700000000003
OC=1C=CC=CC1C2=NC=3C=CC=CC3N2,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",256.0,1.2176791795886523,3.085532880343376,+,210.23600000000002
BrC=1C=CC(O)=C(C1)C2=NC=3C=CC=CC3N2,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",128.0,0.4427043703222058,2.6461138093008483,+,289.132
OC1=CC=CC(=C1)C2=NC=3C=CC=CC3N2,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",128.0,0.6088395897943262,2.784502884679395,+,210.23600000000002
OC=1C=C(C=CC1OC)C2=NC=3C=CC=CC3N2,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",256.0,1.0655034920212099,3.0275548773848593,+,240.262
N=1C=2C=CC=CC2NC1C=3C=CC=C(OC)C3,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",512.0,2.283033759469908,3.3585123334977216,+,224.263
N=1C=2C=CC=CC2NC1C=3C=CC(SC)=CC3,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",32.0,0.1331496977085769,2.124340184791888,+,240.33100000000002
O=N(=O)C1=CC=CC(=C1)C2=NC=3C=CC=CC3N2,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",64.0,0.2675205029385455,2.427357072233316,+,239.234
O=N(=O)C=1C=CC(=CC1)C2=NC=3C=CC=CC3N2,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",256.0,1.070082011754182,3.029417063561278,+,239.234
N=1C=2C=CC=CC2NC1C=3C=CC(=CC3)N(C)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",128.0,0.5393879632204832,2.73190125067221,+,237.306
N=1C=2C=CC=CC2NC1C=3C=4C=CC=CC4C=C5C=CC=CC53,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",64.0,0.21742306111286633,2.337305605908994,+,294.357
N=1C=2C=CC=CC2NC1C=3C=CC=4OCOC4C3,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",256.0,1.074519614180301,3.0312143474705753,+,238.24599999999998
N1=CC=CC(=C1)C2=NC=3C=CC=CC3N2,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",256.0,1.3113074657446535,3.1177045338109135,+,195.22500000000002
N=1C=CC(=CC1)C2=NC=3C=CC=CC3N2,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",256.0,1.3113074657446535,3.1177045338109135,+,195.22500000000002
ClC=1C=CC=CC1C2=NC3=CC=C(C=C3N2)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",256.0,1.0547610513001167,3.0231540844151557,+,242.70899999999997
ClC=1C=CC(=CC1)C2=NC3=CC(=CC=C3N2)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",512.0,2.1095221026002333,3.324184080079137,+,242.70899999999997
ClC=1C=CC(=C(Cl)C1)C2=NC3=CC(=CC=C3N2)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",128.0,0.46183710139489237,2.6644888187583864,+,277.154
ClC=1C=CC(=CC1Cl)C2=NC3=CC(=CC=C3N2)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",32.0,0.11545927534872309,2.062428827430424,+,277.154
FC1=CC=CC(Cl)=C1C2=NC3=CC=C(C=C3N2)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",64.0,0.24549384539257915,2.390040608697088,+,260.699
N=1C2=CC=C(C=C2NC1C=3C=CC(OC)=C(OC)C3)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",256.0,0.9540988983139285,2.9795933943748105,+,268.316
N=1C2=CC(=CC=C2NC1C=3C=CC(OCC)=CC3)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",256.0,1.014596717621088,3.006293452973151,+,252.31699999999998
OC=1C=CC(=CC1OCC)C2=NC3=CC(=CC=C3N2)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",64.0,0.23852472457848206,2.377533403046848,+,268.31600000000003
FC=1C=CC(=CC1)C2=NC3=CC(=CC=C3N2)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",128.0,0.5657358543937344,2.752613703704013,+,226.25400000000002
OC=1C=CC=CC1C2=NC3=CC=C(C=C3N2)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",256.0,1.141516879734954,3.0574823378337403,+,224.263
BrC=1C=CC(O)=C(C1)C2=NC3=CC(=CC=C3N2)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",128.0,0.4222206828759826,2.625539503815073,+,303.159
OC1=CC=CC(=C1)C2=NC3=CC(=CC=C3N2)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",64.0,0.2853792199337385,2.4554223465057783,+,224.263
OC=1C=C(C=CC1OC)C2=NC3=CC=C(C=C3N2)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",128.0,0.5033642823716323,2.701882395719214,+,254.289
N=1C2=CC=C(C=C2NC1C=3C=CC=C(OC)C3)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",256.0,1.0743212052541022,3.031134148042796,+,238.29
N=1C2=CC=C(C=C2NC1C=3C=CC(SC)=CC3)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",32.0,0.12580693353462444,2.099704576823469,+,254.358
O=N(=O)C1=CC=CC(=C1)C2=NC3=CC=C(C=C3N2)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",64.0,0.25270373251309913,2.4026116566325033,+,253.261
O=N(=O)C=1C=CC(=CC1)C2=NC3=CC(=CC=C3N2)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",256.0,1.0108149300523965,3.004671647960466,+,253.261
N=1C2=CC(=CC=C2NC1C=3C=CC(=CC3)N(C)C)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",128.0,0.5092844950722747,2.7069604544855155,+,251.333
N=1C2=CC(=CC=C2NC1C=3C=4C=CC=CC4C=C5C=CC=CC53)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",128.0,0.4150669295423886,2.6181181323440743,+,308.38400000000007
N=1C2=CC(=CC=C2NC1C=3C=CC=4OCOC4C3)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",512.0,2.0295473554443006,3.3073991891680667,+,252.27299999999997
N=1C=2C=C(C=CC2NC1C=3OC=CC3)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",512.0,2.5829234455795183,3.4121115344524204,+,198.225
N1=CC=CC(=C1)C2=NC3=CC(=CC=C3N2)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",128.0,0.6117026360560472,2.786540352039618,+,209.252
N=1C=CC(=CC1)C2=NC=3C=C(C=CC3N2)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",128.0,0.6117026360560472,2.786540352039618,+,209.252
ClC=1C=CC(=CC1)C2=NC=3C=CC=CC3N2CC=C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",128.0,0.47628438643036014,2.677866344689668,+,268.747
ClC=1C=CC(=CC1Cl)C2=NC=3C=CC=CC3N2CC=C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",64.0,0.21108736378268553,2.3244622361323537,+,303.19200000000006
N=1C=2C=CC=CC2N(C1C=3C=CC(OC)=C(OC)C3)CC=C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",128.0,0.4348505540947294,2.638340027797203,+,294.35400000000004
O=N(=O)C=1C=CC(=CC1)C2=NC=3C=CC=CC3N2CC=C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",64.0,0.2291451097211232,2.3601105932247344,+,279.29900000000004
ClC=1C=CC(=CC1)C2=NC=3C=CC=CC3N2CC=4C=CC=CC4,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",256.0,0.8029936607414518,2.904712116740855,+,318.80699999999996
ClC=1C=CC(=CC1Cl)C2=NC=3C=CC=CC3N2CC=4C=CC=CC4,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",16.0,0.04529344490618594,1.6560353532917191,+,353.25200000000007
N=1C=2C=CC=CC2N(C1C=3C=CC(OC)=C(OC)C3)CC=4C=CC=CC4,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",8.0,0.023227859494677913,1.366009190321911,+,344.41400000000004
N=1C=2C=CC=CC2N(C1C=3C=CC(OCC)=CC3)CC=4C=CC=CC4,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",64.0,0.19487538632522874,2.2897569891526324,+,328.415
N=1C=2C=CC=CC2N(C1C=3C=CC=C(OC)C3)CC=4C=CC=CC4,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",256.0,0.8142804432739164,2.9107740043860892,+,314.388
O=N(=O)C=1C=CC(=CC1)C2=NC=3C=CC=CC3N2CC=4C=CC=CC4,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",4.0,0.012144802479968665,1.084390455941706,+,329.35900000000004
ClC=1C=CC(=CC1)C2=NC=3C=CC=CC3N2CC=4C=CC=CC4Cl,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",16.0,0.04529344490618596,1.6560353532917194,+,353.25199999999995
ClC=1C=CC(=CC1)C2=NC3=CC=C(C=C3N2CC=C)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",32.0,0.11316457665839152,2.0537105030947123,+,282.774
O=N(=O)C=1C=CC(=CC1)C2=NC3=CC=C(C=C3N2CC=C)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",64.0,0.21818727286363976,2.3388294140511476,+,293.326
ClC=1C=CC(=CC1)C2=NC3=CC=C(C=C3N2CC=4C=CC=CC4)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",8.0,0.024036005936893465,1.3808623026119513,+,332.834
ClC=1C=CC(=CC1Cl)C2=NC3=CC=C(C=C3N2CC=4C=CC=CC4)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",32.0,0.08712722480729906,1.9401538810251115,+,367.2790000000001
FC=1C=CC(=CC1)C2=NC3=CC=C(C=C3N2CC=4C=CC=CC4)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",64.0,0.2022890267685276,2.305972324969862,+,316.379
N=1C2=CC=C(C=C2N(C1C=3C=CC(SC)=CC3)CC=4C=CC=CC4)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",256.0,0.7431426224225868,2.871072170674482,+,344.48300000000006
O=N(=O)C=1C=CC(=CC1)C2=NC3=CC=C(C=C3N2CC=4C=CC=CC4)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",16.0,0.046594794196618376,1.6683373978493428,+,343.386
ClC=1C=CC(=CC1)C2=NC3=CC=C(C=C3N2CC=4C=CC=CC4Cl)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",64.0,0.17425444961459813,2.241183876689093,+,367.27900000000005
ClC=1C=CC(=CC1)C2=NC3=CC=C(C=C3N2CC=4C=CC=CC4Cl)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",64.0,0.17425444961459813,2.241183876689093,+,367.27900000000005
O=N(=O)C=1C=CC(=CC1)C2=NC3=CC=C(C=C3N2CC4=CC=C(Cl)C=C4)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",8.0,0.02117348761747977,1.3257923992700318,+,377.8310000000001
N=1C=2C=CC(=CC2N(C1C=3OC=CC3)CC=4C=CC=CC4)C,"MRSA, Methicillin-resistant strains of Staphylococcus aureus ATCC 43300",128.0,0.44390497659094846,2.6472900139009523,+,288.35
ClC=1C=CC=CC1C2=NC=3C=CC=CC3N2,"MSSA, Methicillin-susceptible strains of Staphylococcus aureus ATCC 29213",64.0,0.2798646154922556,2.4469479921857245,+,228.682
ClC=1C=CC(=CC1)C2=NC=3C=CC=CC3N2,"MSSA, Methicillin-susceptible strains of Staphylococcus aureus ATCC 29213",64.0,0.2798646154922556,2.4469479921857245,+,228.682
