SMILES,bacteria,MIC (µg/mL),MIC (µmol/mL),log MIC,S. aureus,molar_mass,mol_MR,logP,num_h_donors,num_h_acceptors,num_rotatable_bonds,tpsa,fraction_csp3,ring_count,aromatic_ring_count,mean_pagerank,mean_degree_centrality,mean_closeness_centrality,mean_betweenness_centrality
N#CC=1C(=O)N(N=C(C2=NC=3C=CC=CC3N2)C)C(N=CC=4C=CC=C(Cl)C4)=C(C#N)C1C=5C=CC(=CC5)N(=O)=O,Methicillin-resistant S. aureus (ATCC 43300),50.0,0.0891327561096047,1.950037335724345,+,560.9610000000002,154.63109999999978,5.719460000000004,1,9,6,166.11999999999998,0.034482758620689655,5,5,0.02439024390243902,0.05487804878048782,0.15489067946659896,0.14812382739212007
N#CC=1C(=O)N(N=C(C2=NC=3C=CC=CC3N2)C)C(N=CC=4C=CC=C(Br)C4)=C(C#N)C1C=5C=CC(=CC5)N(=O)=O,Methicillin-resistant S. aureus (ATCC 43300),12.5,0.0206470965226985,1.3148589880589046,+,605.4120000000001,157.32109999999977,5.828560000000005,1,9,6,166.11999999999998,0.034482758620689655,5,5,0.02439024390243902,0.05487804878048782,0.15489067946659896,0.14812382739212007
N#CC=1C(=O)N(N=C(C2=NC=3C=CC=CC3N2)C)C(N=CC4=CC=C(Br)C=C4)=C(C#N)C1C=5C=CC(=CC5)N(=O)=O,Methicillin-resistant S. aureus (ATCC 43300),6.25,0.0103235482613492,1.0138289923949233,+,605.4120000000001,157.32109999999977,5.828560000000004,1,9,6,166.11999999999998,0.034482758620689655,5,5,0.024390243902439015,0.05487804878048782,0.1540925509135604,0.14918699186991868
ClC1=CC=2N=C(Cl)N(C2C=C1Cl)C3CCCC3,methicillin-resistant S. aureus (MRSA),6.25,0.0215820133773951,1.3340919573953296,+,289.59300000000013,72.26800000000003,5.111600000000002,0,2,1,17.82,0.4166666666666667,3,2,0.05882352941176469,0.13970588235294118,0.2983087701759479,0.16519607843137254
ClC1=CC=2N=C(Br)N(C2C=C1Cl)C3CCCC3,methicillin-resistant S. aureus (MRSA),6.25,0.0187101100453832,1.2720763418539462,+,334.0440000000002,74.95800000000003,5.220700000000003,0,2,1,17.82,0.4166666666666667,3,2,0.05882352941176469,0.13970588235294118,0.2983087701759479,0.16519607843137254
ClC1=CC=C2C(N=C(C=3C=CC(OCC=4C=CC=CC4)=CC3)N2C5CCCC5)=C1,methicillin-resistant S. aureus (MRSA),6.25,0.0155115716324377,1.1906558027598393,+,402.9250000000002,118.45800000000003,7.050800000000006,0,3,5,27.05,0.24,5,4,0.034482758620689655,0.0812807881773399,0.1756721548748337,0.18372559751870093
O=C(NC=1C=CC=C(C1)C=2C=NC(=CC2)N3C(=NC=4C=C(C=CC43)C(=O)NCCN(C)C)C)C=5C=CC=6N=C(NC6C5)C,methicillin-resistant S. aureus (MRSA),2.0,0.0034923944380126,0.543123287891023,+,572.6730000000002,168.70909999999967,5.124340000000004,3,7,8,120.82999999999998,0.18181818181818182,6,6,0.02325581395348837,0.05315614617940199,0.11748657361993996,0.19290711179537046
O=C(NC=1C=CC=C(C1)C=2C=NC(=CC2)N3C(=NC=4C=C(C=CC43)C(=O)NCCCN(C)C)C)C=5C=CC=6N=C(NC6C5)C,methicillin-resistant S. aureus (MRSA),0.5,0.0008522243054371,-0.069446083880313,+,586.7000000000002,173.32609999999966,5.514440000000005,3,7,9,120.82999999999998,0.20588235294117646,6,6,0.022727272727272728,0.051797040169133196,0.11414124987455004,0.19493103795429378
O=C(NC=1C=CC=C(C1)C=2C=NC(=CC2)N3C(=NC=4C=C(C=CC43)C(=O)NCCCCN(C)C)C)C=5C=CC=6N=C(NC6C5)C,methicillin-resistant S. aureus (MRSA),1.0,0.0016646496661545,0.2213228480135355,+,600.7270000000002,177.94309999999965,5.904540000000005,3,7,10,120.82999999999998,0.22857142857142856,6,6,0.02222222222222222,0.0505050505050505,0.11085458607897401,0.1971106412966878
N1=CN=C(C=2NC=NC12)N3CCOCC3,MRSA,512.0,2.494871382558316,3.397048161468432,+,205.22099999999992,54.71570000000002,0.18949999999999978,1,5,1,66.93,0.4444444444444444,3,2,0.06666666666666667,0.16190476190476188,0.31590286685944824,0.17435897435897435
N1=CN(C=2C=CC=CC12)CCN3C=NC=4C3=NC=NC4N5CCOCC5,MRSA,256.0,0.7326887961579627,2.864919550616425,+,349.3980000000002,98.08800000000004,1.7127999999999999,0,8,4,73.89,0.3333333333333333,5,4,0.038461538461538464,0.0923076923076923,0.19072260815504566,0.18487179487179486
N1=CN(C=2C=C(C(=CC12)C)C)CCN3C=NC=4C3=NC=NC4N5CCOCC5,MRSA,256.0,0.6782319341267231,2.831378234407731,+,377.45200000000017,107.56200000000005,2.3296400000000004,0,8,4,73.89,0.4,5,4,0.03571428571428571,0.08465608465608465,0.17970101348636164,0.18325193325193329
N=1C=NC(=C2N=CN(C12)CCN3C(=NC=4C=CC=CC43)C)N5CCOCC5,MRSA,512.0,1.4088188759716578,3.148855161865675,+,363.4250000000002,102.82500000000005,2.02122,0,8,4,73.89,0.3684210526315789,5,4,0.03703703703703703,0.08831908831908832,0.18842401392548253,0.17982905982905983
FC(F)(F)C1=NC=2C=CC=CC2N1CCN3C=NC=4C3=NC=NC4N5CCOCC5,MRSA,256.0,0.61332790282586,2.787692722991172,+,417.39500000000027,103.09000000000003,2.7316000000000003,0,8,4,73.89,0.3684210526315789,5,4,0.03333333333333333,0.07816091954022988,0.1798422430607811,0.16970443349753694
O=N(=O)C=1C=CC2=C(N=C(N2CCN3C=NC=4C3=NC=NC4N5CCOCC5)C)C1,MRSA,256.0,0.6268026697876212,2.79713083762355,+,408.42200000000025,109.47940000000003,1.9294199999999997,0,10,5,117.03,0.3684210526315789,5,4,0.03333333333333333,0.07816091954022988,0.17083071268590752,0.18136288998357966
O=C(C1=NC=2C=CC=CC2N1CCN3C=NC=4C3=NC=NC4N5CCOCC5)C,MRSA,256.0,0.6540038576008784,2.81558030999068,+,391.4350000000002,108.09250000000006,1.9154,0,9,5,90.96,0.35,5,4,0.034482758620689655,0.0812807881773399,0.18199520506090716,0.1735997080824667
N=1C=NC(=C2N=CN(C12)CC3=NC=4C=CC=CC4N3CC)N5CCOCC5,MRSA,256.0,0.7044094379858288,2.8478251662016936,+,363.4250000000002,102.86400000000005,2.0808,0,8,4,73.89,0.3684210526315789,5,4,0.03703703703703703,0.08831908831908832,0.19635667175640098,0.17128205128205126
N=1C=NC(=C2N=CN(C12)CC3=NC=4C=CC=CC4N3CCCC)N5CCOCC5,MRSA,512.0,1.3078607026175084,3.1165614906961245,+,391.4790000000003,112.09800000000006,2.8610000000000007,0,8,6,73.89,0.42857142857142855,5,4,0.034482758620689655,0.0812807881773399,0.18605889369542294,0.17004196314541142
O=C(O)CC(=O)NC=1C=CC(=CC1)C2=NC=3C=CC=CC3N2,MRSA,6.25,0.02116,1.3255156633631482,+,295.298,82.41220000000004,2.6431000000000004,3,3,4,95.07999999999998,0.0625,3,3,0.045454545454545456,0.10389610389610389,0.1994223045128299,0.2116883116883117
O=C(O)CCC(=O)NC=1C=CC(=CC1)C2=NC=3C=CC=CC3N2,MRSA,12.5,0.0404099999999999,1.606488850442648,+,309.32500000000005,87.02920000000005,3.033200000000001,3,3,5,95.07999999999998,0.11764705882352941,3,3,0.04347826086956521,0.09881422924901184,0.18822185713096132,0.2168266516092603
O=C(OC)CCCC(=O)NC=1C=CC(=CC1)C2=NC=3C=CC=CC3N2,MRSA,50.0,0.1482,2.170848203643309,+,337.3790000000001,96.02640000000002,3.511700000000001,2,4,6,84.08000000000001,0.21052631578947367,3,3,0.03999999999999999,0.09,0.16986301964709255,0.22420289855072464
O=C(O)CCCCC(=O)NC=1C=CC(=CC1)C2=NC=3C=CC=CC3N2,MRSA,12.5,0.03705,1.568788212315347,+,337.3790000000001,96.26320000000004,3.8134000000000023,3,3,7,95.07999999999998,0.21052631578947367,3,3,0.03999999999999999,0.09,0.168302516156658,0.2271014492753623
O=C(O)CC(=O)NC=1C=CC(=CC1)C2=NC3=CC=C(F)C=C3N2,MRSA,25.0,0.0798,1.9020028913507296,+,313.288,82.37020000000003,2.7822000000000005,3,3,4,95.07999999999998,0.0625,3,3,0.04347826086956521,0.09881422924901184,0.19304283992214522,0.21005081874647094
O=C(O)CCC(=O)NC=1C=CC(=CC1)C2=NC3=CC(F)=CC=C3N2,MRSA,12.5,0.0381899999999999,1.581949658373318,+,327.31500000000005,86.98720000000003,3.172300000000001,3,3,5,95.07999999999998,0.11764705882352941,3,3,0.04166666666666665,0.09420289855072463,0.1826082366927235,0.2149209486166008
O=C(O)CCCC(=O)NC=1C=CC(=CC1)C2=NC3=CC=C(F)C=C3N2,MRSA,3.12,0.00915,0.9614210940664484,+,341.34200000000004,91.60420000000003,3.562400000000001,3,3,6,95.07999999999998,0.16666666666666666,3,3,0.03999999999999998,0.09,0.17290591723727589,0.21985507246376812
O=C(OC)CCCC(=O)NC=1C=CC(=CC1)C2=NC3=CC=C(F)C=C3N2,MRSA,11.43,0.0321749999999999,1.5075185555764243,+,355.3690000000001,95.98440000000004,3.650800000000001,2,4,6,84.08000000000001,0.21052631578947367,3,3,0.03846153846153846,0.08615384615384616,0.16535164342888373,0.22205128205128205
O=C(O)CCCCC(=O)NC=1C=CC(=CC1)C2=NC3=CC(F)=CC=C3N2,MRSA,21.07,0.0593,1.7730546933642626,+,355.3690000000001,96.22120000000004,3.9525000000000023,3,3,7,95.07999999999998,0.21052631578947367,3,3,0.03846153846153846,0.08615384615384616,0.16392771421841362,0.22474358974358977
O=C(O)CC(=O)NC=1C=CC(=CC1)C2=NC3=CC=C(Cl)C=C3N2,MRSA,24.99,0.0757999999999999,1.8796692056320536,+,329.743,87.42220000000003,3.296500000000001,3,3,4,95.07999999999998,0.0625,3,3,0.04347826086956521,0.09881422924901184,0.19304283992214522,0.21005081874647094
O=C(O)CCC(=O)NC=1C=CC(=CC1)C2=NC3=CC(Cl)=CC=C3N2,MRSA,12.5,0.0363599999999999,1.56062387454993,+,343.77000000000004,92.03920000000004,3.686600000000002,3,3,5,95.07999999999998,0.11764705882352941,3,3,0.04166666666666665,0.09420289855072463,0.1826082366927235,0.2149209486166008
O=C(O)CCCC(=O)NC=1C=CC(=CC1)C2=NC3=CC=C(Cl)C=C3N2,MRSA,24.97,0.0698,1.8438554226231607,+,357.7970000000001,96.65620000000004,4.076700000000002,3,3,6,95.07999999999998,0.16666666666666666,3,3,0.03999999999999998,0.09,0.17290591723727589,0.21985507246376812
O=C(OC)CCCC(=O)NC=1C=CC(=CC1)C2=NC3=CC=C(Cl)C=C3N2,MRSA,50.0,0.13447,2.1286254048759505,+,371.8240000000001,101.03640000000003,4.1651000000000025,2,4,6,84.08000000000001,0.21052631578947367,3,3,0.03846153846153846,0.08615384615384616,0.16535164342888373,0.22205128205128205
O=C(O)CCCCC(=O)NC=1C=CC(=CC1)C2=NC3=CC(Cl)=CC=C3N2,MRSA,12.5,0.03361,1.5264685124694777,+,371.8240000000001,101.27320000000003,4.466800000000003,3,3,7,95.07999999999998,0.21052631578947367,3,3,0.03846153846153846,0.08615384615384616,0.16392771421841362,0.22474358974358977
O=C(O)CC(=O)NC=1C=CC(=CC1)C2=NC3=CC=C(C=C3N2)N(=O)=O,MRSA,6.24,0.01833,1.2631624649622166,+,340.2950000000001,89.06660000000005,2.5513000000000003,3,5,5,138.22,0.0625,3,3,0.03999999999999999,0.09,0.18075633445865588,0.2082608695652174
O=C(O)CCC(=O)NC=1C=CC(=CC1)C2=NC3=CC=C(C=C3N2)N(=O)=O,MRSA,6.01,0.01696,1.229425847920695,+,354.3220000000001,93.68360000000006,2.9414000000000007,3,5,6,138.22,0.11764705882352941,3,3,0.03846153846153846,0.08615384615384615,0.17173894765064798,0.21256410256410257
O=C(O)CCCC(=O)NC=1C=CC(=CC1)C2=NC3=CC=C(C=C3N2)N(=O)=O,MRSA,16.25,0.04412,1.644635503768153,+,368.3490000000001,98.30060000000006,3.331500000000001,3,5,7,138.22,0.16666666666666666,3,3,0.03703703703703703,0.08262108262108263,0.16327796665427524,0.21698005698005698
O=C(OC)CCCC(=O)NC=1C=CC(=CC1)C2=NC3=CC=C(C=C3N2)N(=O)=O,MRSA,12.5,0.03269,1.514414920580369,+,382.37600000000015,102.68080000000003,3.419900000000001,2,6,7,127.22000000000003,0.21052631578947367,3,3,0.03571428571428571,0.07936507936507937,0.15656841440112138,0.21906796906796908
O=C(O)CCCCC(=O)NC=1C=CC(=CC1)C2=NC3=CC=C(C=C3N2)N(=O)=O,MRSA,12.47,0.0326,1.513217600067939,+,382.37600000000015,102.91760000000006,3.7216000000000022,3,5,8,138.22,0.21052631578947367,3,3,0.03571428571428571,0.07936507936507937,0.15537888052305832,0.22140822140822142
O=C(O)CC(=O)NC=1C=CC(=CC1)C2=NC3=CC=C(OC)C=C3N2,MRSA,25.0,0.07684,1.885587356189656,+,325.32400000000007,88.96420000000005,2.651700000000001,3,4,5,104.31,0.11764705882352941,3,3,0.04166666666666665,0.09420289855072463,0.18609868381334926,0.21014492753623185
O=C(O)CCC(=O)NC=1C=CC(=CC1)C2=NC3=CC=C(OC)C=C3N2,MRSA,25.0,0.07367,1.867290669854884,+,339.3510000000001,93.58120000000005,3.041800000000001,3,4,6,104.31,0.16666666666666666,3,3,0.03999999999999999,0.09,0.17648758706886522,0.2146376811594203
O=C(O)CCCC(=O)NC=1C=CC(=CC1)C2=NC3=CC=C(OC)C=C3N2,MRSA,12.5,0.03537,1.5486350598147516,+,353.3780000000001,98.19820000000004,3.4319000000000015,3,4,7,104.31,0.21052631578947367,3,3,0.03846153846153846,0.08615384615384616,0.16750232739832605,0.21923076923076923
O=C(OC)CCCC(=O)NC=1C=CC(=CC1)C2=NC3=CC=C(OC)C=C3N2,MRSA,12.5,0.03402,1.5317343092765503,+,367.40500000000014,102.57840000000003,3.5203000000000015,2,5,7,93.31,0.25,3,3,0.03703703703703703,0.08262108262108263,0.16043860864296172,0.22131054131054131
O=C(O)CCCCC(=O)NC=1C=CC(=CC1)C2=NC3=CC=C(OC)C=C3N2,MRSA,12.52,0.03408,1.5324995860946624,+,367.40500000000014,102.81520000000005,3.822000000000002,3,4,8,104.31,0.25,3,3,0.03703703703703703,0.08262108262108263,0.15914428520247945,0.22381766381766383
O=C(O)CC(=O)NC=1C=CC(=CC1)C2=NC3=NC=CC=C3N2,MRSA,12.5,0.04218,1.6251065754034677,+,296.286,80.20720000000003,2.0381,3,4,4,107.97,0.06666666666666667,3,3,0.045454545454545456,0.10389610389610389,0.1994223045128299,0.2116883116883117
O=C(O)CCC(=O)NC=1C=CC(=CC1)C2=NC3=NC=CC=C3N2,MRSA,3.12,0.01007,1.003029470553618,+,310.31300000000005,84.82420000000003,2.4282000000000004,3,4,5,107.97,0.125,3,3,0.04347826086956521,0.09881422924901184,0.18822185713096132,0.2168266516092603
O=C(O)CCCC(=O)NC=1C=CC(=CC1)C2=NC3=NC=CC=C3N2,MRSA,12.5,0.03854,1.5859117103194342,+,324.34000000000003,89.44120000000004,2.8183000000000007,3,4,6,107.97,0.17647058823529413,3,3,0.04166666666666665,0.09420289855072463,0.17785412722012917,0.22200263504611328
O=C(OC)CCCC(=O)NC=1C=CC(=CC1)C2=NC3=NC=CC=C3N2,MRSA,12.5,0.03694,1.5674968911042226,+,338.3670000000001,93.82140000000003,2.9067000000000007,2,5,6,96.97,0.2222222222222222,3,3,0.03999999999999999,0.09,0.16986301964709255,0.22420289855072464
O=C(O)CCCCC(=O)NC=1C=CC(=CC1)C2=NC3=NC=CC=C3N2,MRSA,3.12,0.00923,0.965201701025912,+,338.3670000000001,94.05820000000004,3.208400000000001,3,4,7,107.97,0.2222222222222222,3,3,0.03999999999999999,0.09,0.168302516156658,0.2271014492753623
O=C(O)COCC(=O)NC=1C=CC(=CC1)C2=NC=3C=CC=CC3N2,MRSA,15.25,0.04688,1.670987603010034,+,325.324,88.61420000000004,2.2695999999999996,3,4,6,104.31,0.11764705882352941,3,3,0.04166666666666665,0.09420289855072463,0.17785412722012917,0.22200263504611328
O=C(O)CSCC(=O)NC=1C=CC(=CC1)C2=NC=3C=CC=CC3N2,MRSA,12.84,0.0376,1.575187844927661,+,341.39200000000005,95.12020000000003,2.986200000000001,3,4,6,95.07999999999998,0.11764705882352941,3,3,0.04166666666666665,0.09420289855072463,0.17785412722012917,0.22200263504611328
O=C(O)COCC(=O)NC=1C=CC(=CC1)C2=NC3=CC=C(F)C=C3N2,MRSA,3.12,0.009102,0.9591368311703742,+,343.314,88.57220000000002,2.4086999999999996,3,4,6,104.31,0.11764705882352941,3,3,0.03999999999999998,0.09,0.17290591723727589,0.21985507246376812
O=C(O)CSCC(=O)NC=1C=CC(=CC1)C2=NC3=CC=C(F)C=C3N2,MRSA,6.22,0.01732,1.2385478876813278,+,359.38200000000006,95.07820000000004,3.125300000000001,3,4,6,95.07999999999998,0.11764705882352941,3,3,0.03999999999999998,0.09,0.17290591723727589,0.21985507246376812
O=C(O)COCC(=O)NC=1C=CC(=CC1)C2=NC3=CC=C(Cl)C=C3N2,MRSA,25.0,0.06949,1.8419223116794508,+,359.76900000000006,93.62420000000003,2.923000000000001,3,4,6,104.31,0.11764705882352941,3,3,0.03999999999999998,0.09,0.17290591723727589,0.21985507246376812
O=C(O)CSCC(=O)NC=1C=CC(=CC1)C2=NC3=CC=C(Cl)C=C3N2,MRSA,1.56,0.00415,0.6180480967120927,+,375.8370000000001,100.13020000000003,3.6396000000000015,3,4,6,95.07999999999998,0.11764705882352941,3,3,0.03999999999999998,0.09,0.17290591723727589,0.21985507246376812
O=C(O)COCC(=O)NC=1C=CC(=CC1)C2=NC3=CC=C(C=C3N2)N(=O)=O,MRSA,17.4,0.0469799999999999,1.6719130124415869,+,370.3210000000001,95.26860000000005,2.1777999999999995,3,6,7,147.45,0.11764705882352941,3,3,0.03703703703703703,0.08262108262108263,0.16327796665427524,0.21698005698005698
O=C(O)CSCC(=O)NC=1C=CC(=CC1)C2=NC3=CC=C(C=C3N2)N(=O)=O,MRSA,6.56,0.01698,1.2299376859079338,+,386.3890000000001,101.77460000000004,2.8944,3,6,7,138.22,0.11764705882352941,3,3,0.03703703703703703,0.08262108262108263,0.16327796665427524,0.21698005698005698
O=C(O)COCC(=O)NC=1C=CC(=CC1)C2=NC3=CC=C(OC)C=C3N2,MRSA,6.25,0.01758,1.245018870737753,+,355.3500000000001,95.16620000000003,2.2781999999999996,3,5,7,113.53999999999999,0.16666666666666666,3,3,0.03846153846153846,0.08615384615384616,0.16750232739832605,0.21923076923076923
O=C(O)CSCC(=O)NC=1C=CC(=CC1)C2=NC3=CC=C(OC)C=C3N2,MRSA,25.0,0.06731,1.828079590556746,+,371.4180000000001,101.67220000000003,2.9948000000000006,3,5,7,104.31,0.16666666666666666,3,3,0.03846153846153846,0.08615384615384616,0.16750232739832605,0.21923076923076923
O=C(O)COCC(=O)NC=1C=CC(=CC1)C2=NC3=NC=CC=C3N2,MRSA,12.5,0.0382999999999999,1.5831987739686226,+,326.312,86.40920000000003,1.6645999999999996,3,5,6,117.19999999999999,0.125,3,3,0.04166666666666665,0.09420289855072463,0.17785412722012917,0.22200263504611328
O=C(O)CSCC(=O)NC=1C=CC(=CC1)C2=NC3=NC=CC=C3N2,MRSA,3.12,0.00912,0.959994838328416,+,342.38000000000005,92.91520000000001,2.3811999999999998,3,5,6,107.97,0.125,3,3,0.04166666666666665,0.09420289855072463,0.17785412722012917,0.22200263504611328
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2)=C4C=C5C=6C=C7OCOC7=CC6CC[N+]5=CC14,MRSA N315,0.03,6.8e-05,-1.1674910872937636,+,473.9160000000004,122.71050000000002,1.3405999999999998,2,5,2,80.48,0.15384615384615385,7,5,0.02941176470588234,0.06951871657754011,0.17667979231469022,0.13346702317290554
[Cl-].ClC1=CC=C2NC(=NC2=C1)C=3C=C(OC)C(O)=C4C=[N+]5C(=CC34)C=6C=C7OCOC7=CC6CC5,MRSA N315,0.02,3.1e-05,-1.5086383061657274,+,508.3610000000004,127.72050000000003,1.9939999999999998,2,5,2,80.48,0.15384615384615385,7,5,0.02857142857142856,0.06722689075630252,0.17218024735832851,0.13419913419913418
[Cl-].BrC1=CC=C2NC(=NC2=C1)C=3C=C(OC)C(O)=C4C=[N+]5C(=CC34)C=6C=C7OCOC7=CC6CC5,MRSA N315,0.14,0.000247,-0.6073030467403343,+,552.8120000000002,130.41049999999998,2.1030999999999995,2,5,2,80.48,0.15384615384615385,7,5,0.02857142857142856,0.06722689075630252,0.17218024735832851,0.13419913419913418
[Cl-].OC=1C(OC)=CC(C2=NC3=CC(=CC=C3N2)C)=C4C=C5C=6C=C7OCOC7=CC6CC[N+]5=CC14,MRSA N315,0.02,3.3e-05,-1.4814860601221125,+,487.9430000000004,127.44750000000002,1.6490199999999997,2,5,2,80.48,0.18518518518518517,7,5,0.02857142857142856,0.06722689075630252,0.17218024735832851,0.13419913419913418
[Cl-].OC=1C(OC)=CC(C2=NC3=CC=C(OC)C=C3N2)=C4C=C5C=6C=C7OCOC7=CC6CC[N+]5=CC14,MRSA N315,0.13,0.000254,-0.595166283380062,+,503.9420000000004,129.26250000000002,1.3491999999999997,2,6,3,89.71000000000001,0.18518518518518517,7,5,0.027777777777777776,0.06507936507936508,0.16720338888029124,0.13571428571428573
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2CC)=C4C=C5C=6C=C7OCOC7=CC6CC[N+]5=CC14,MRSA N315,0.01,1.6e-05,-1.7958800173440752,+,501.9700000000004,132.0238,1.8338999999999999,1,6,3,69.62,0.21428571428571427,7,5,0.027777777777777776,0.06507936507936508,0.1739386000675794,0.12880485527544352
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2CCCC)=C4C=C5C=6C=C7OCOC7=CC6CC[N+]5=CC14,MRSA N315,0.06,0.000121,-0.91721462968355,+,530.0240000000005,141.25779999999986,2.6141000000000005,1,6,5,69.62,0.26666666666666666,7,5,0.026315789473684195,0.061166429587482224,0.16729219084746377,0.1287339971550498
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2CCCCC)=C4C=C5C=6C=C7OCOC7=CC6CC[N+]5=CC14,MRSA N315,0.03,5.9e-05,-1.2291479883578558,+,544.0510000000005,145.8747999999998,3.004200000000001,1,6,6,69.62,0.2903225806451613,7,5,0.025641025641025633,0.05937921727395412,0.16307578069845716,0.12988291935660357
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2CCCCCC)=C4C=C5C=6C=C7OCOC7=CC6CC[N+]5=CC14,MRSA N315,0.06,0.000115,-0.9393021596463884,+,558.0780000000004,150.49179999999973,3.394300000000002,1,6,7,69.62,0.3125,7,5,0.024999999999999988,0.057692307692307696,0.1584925513217495,0.13161268556005395
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2CCCCCCCC)=C4C=C5C=6C=C7OCOC7=CC6CC[N+]5=CC14,MRSA N315,0.13,0.0002179999999999,-0.6615435063953952,+,586.1320000000003,159.72579999999962,4.174500000000003,1,6,9,69.62,0.35294117647058826,7,5,0.023809523809523815,0.05458768873403021,0.14873727246851098,0.13635307781649245
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2CCCCCCCCCC)=C4C=C5C=6C=C7OCOC7=CC6CC[N+]5=CC14,MRSA N315,0.13,0.000208,-0.6819366650372385,+,614.1860000000004,168.95979999999952,4.954700000000004,1,6,11,69.62,0.3888888888888889,7,5,0.02272727272727273,0.051797040169133196,0.1388158065022368,0.14222792711164803
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2CC4CC4)=C5C=C6C=7C=C8OCOC8=CC7CC[N+]6=CC15,MRSA N315,0.13,0.000242,-0.6161846340195687,+,528.0080000000005,139.07379999999986,2.224,1,6,4,69.62,0.26666666666666666,8,5,0.026315789473684195,0.06258890469416785,0.1685242032203247,0.1273510352457721
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2CC4CCCCC4)=C5C=C6C=7C=C8OCOC8=CC7CC[N+]6=CC15,MRSA N315,0.13,0.000225,-0.6478174818886375,+,570.0890000000003,152.92479999999972,3.394300000000002,1,6,4,69.62,0.3333333333333333,8,5,0.024390243902439022,0.05731707317073171,0.15924938855714835,0.12717323327079424
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2CC=C)=C4C=C5C=6C=C7OCOC7=CC6CC[N+]5=CC14,MRSA N315,0.13,0.000249,-0.6038006529042637,+,513.9810000000004,136.5467999999999,1.9999999999999998,1,6,4,69.62,0.1724137931034483,7,5,0.02702702702702703,0.06306306306306306,0.17097863625450452,0.12831402831402833
[Cl-].C#CCN1C(=NC=2C=CC=CC21)C=3C=C(OC)C(O)=C4C=[N+]5C(=CC34)C=6C=C7OCOC7=CC6CC5,MRSA N315,0.13,0.00025,-0.6020599913279624,+,511.9650000000004,135.18279999999993,1.4472000000000007,1,6,3,69.62,0.1724137931034483,7,5,0.02702702702702703,0.06306306306306306,0.17097863625450452,0.12831402831402833
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2CCO)=C4C=C5C=6C=C7OCOC7=CC6CC[N+]5=CC14,MRSA N315,0.13,0.000247,-0.6073030467403343,+,517.9690000000004,133.43559999999994,0.8062999999999998,2,7,4,89.85000000000001,0.21428571428571427,7,5,0.02702702702702703,0.06306306306306306,0.17097863625450452,0.12831402831402833
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2CCN(C)C)=C4C=C5C=6C=C7OCOC7=CC6CC[N+]5=CC14,MRSA N315,0.26,0.00047,-0.3279021420642826,+,545.0390000000004,144.90379999999982,1.3755999999999995,1,7,5,72.86,0.26666666666666666,7,5,0.02564102564102563,0.05937921727395412,0.16415225904808683,0.1286063391326549
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2CCN4CCOCC4)=C5C=C6C=7C=C8OCOC8=CC7CC[N+]6=CC15,MRSA N315,0.13,0.0002179999999999,-0.6615435063953952,+,587.0760000000002,153.6087999999997,1.1462000000000008,1,8,5,82.09,0.3125,8,5,0.023809523809523815,0.055749128919860634,0.15370820007204336,0.1300232288037166
[Cl-].FC=1C=CC=CC1CN2C(=NC=3C=CC=CC32)C=4C=C(OC)C(O)=C5C=[N+]6C(=CC45)C=7C=C8OCOC8=CC7CC6,MRSA N315,0.01,1.4e-05,-1.853871964321762,+,582.0310000000002,151.85179999999974,3.001400000000001,1,6,4,69.62,0.15151515151515152,8,6,0.023809523809523808,0.055749128919860634,0.15727096499923712,0.12607433217189315
[Cl-].FC1=CC=C(C(F)=C1)CN2C(=NC=3C=CC=CC32)C=4C=C(OC)C(O)=C5C=[N+]6C(=CC45)C=7C=C8OCOC8=CC7CC6,MRSA N315,0.06,0.000107,-0.9706162223147904,+,600.0210000000001,151.80979999999974,3.140500000000001,1,6,4,69.62,0.15151515151515152,8,6,0.02325581395348837,0.05426356589147286,0.15393004101998609,0.12662399049239662
[Cl-].ClC=1C=CC=CC1CN2C(=NC=3C=CC=CC32)C=4C=C(OC)C(O)=C5C=[N+]6C(=CC45)C=7C=C8OCOC8=CC7CC6,MRSA N315,0.13,0.000214,-0.6695862266508091,+,598.4860000000001,156.9037999999997,3.5157000000000025,1,6,4,69.62,0.15151515151515152,8,6,0.023809523809523808,0.055749128919860634,0.15727096499923712,0.12607433217189315
