SMILES,bacteria,MIC (µg/mL),MIC (µmol/mL),log MIC,S. aureus,molar_mass
O=C(C1=NC=2C=CC=CC2N1CCN3C=NC=4C3=NC=NC4N5CCOCC5)C,S. aureus ATCC29213,0.3092674584395499,0.17637330573922275,0.7912638836128888,+,-0.26760697405550815
N=1C=NC(=C2N=CN(C12)CC3=NC=4C=CC=CC4N3CC)N5CCOCC5,S. aureus ATCC29213,1.2369357722495986,1.0085001241076317,1.031593291319016,+,-0.5202343584759503
N=1C=NC(=C2N=CN(C12)CC3=NC=4C=CC=CC4N3CCCC)N5CCOCC5,S. aureus ATCC29213,0.3092674584395499,0.17629227057761798,0.7912286824268218,+,-0.26721012989576076
N=1C=NC(=C2N=CN(C12)CC3=NC=4C=CC=CC4N3CCCCCC)N5CCOCC5,S. aureus ATCC29213,3.092272399869696,2.1461918656789534,1.2037079959962478,+,-0.014185901315571185
N=1C=NC(=C2N=CN(C12)CC3=NC=4C=CC=CC4N3CCCCCCCC)N5CCOCC5,S. aureus ATCC29213,1.2369357722495986,0.7164598607049117,0.9663593302865215,+,0.2388383272646184
N=1C=NC(=C2N=CN(C12)CC3=NC=4C=CC=CC4N3CCCCCCCCCC)N5CCOCC5,S. aureus ATCC29213,1.2369357722495986,0.6420797205521959,0.9473205891925945,+,0.491862555844808
N=1C=NC(=C2N=CN(C12)CC3=NC=4C=CC=CC4N3CCCCCCCCCCCC)N5CCOCC5,S. aureus ATCC29213,3.092272399869696,1.696586771862737,1.146450395304887,+,0.7448867844249976
N=1C=NC(=C2N=CN(C12)CC3=NC=4C=CC=CC4N3CCCCCCCCCCCCCCCC)N5CCOCC5,S. aureus ATCC29213,1.2369357722495986,0.4636691879691261,0.8962974394396859,+,1.250935241585374
N=1C=NC(=C2N=CN(C12)CC3=NC=4C=CC=CC4N3CC=C)N5CCOCC5,S. aureus ATCC29213,0.3092674584395499,0.20709790453980104,0.8043331805020325,+,-0.4119049220506044
C#CCN1C(=NC=2C=CC=CC21)CN3C=NC=4C3=NC=NC4N5CCOCC5,S. aureus ATCC29213,1.2369357722495986,0.9669292293644466,1.0230965582424645,+,-0.43008759991535384
N=1C=NC(=C2N=CN(C12)CC3=NC=4C=CC=CC4N3CC=5C=CC=CC5)N6CCOCC6,S. aureus ATCC29213,1.2369357722495986,0.7819327304827397,0.982210861771613,+,0.03959550151552699
FC=1C=CC=CC1CN2C(=NC=3C=CC=CC32)CN4C=NC=5C4=NC=NC5N6CCOCC6,S. aureus ATCC29213,-0.5024423161442428,-0.46507065685451754,0.10093335561438836,+,0.2018506477391528
FC1=CC=CC(=C1)CN2C(=NC=3C=CC=CC32)CN4C=NC=5C4=NC=NC5N6CCOCC6,S. aureus ATCC29213,-0.3864837769179867,-0.38552452786166364,0.3180105222613288,+,0.2018506477391528
FC1=CC=C(C=C1)CN2C(=NC=3C=CC=CC32)CN4C=NC=5C4=NC=NC5N6CCOCC6,S. aureus ATCC29213,-0.15456669846547452,-0.2264322698759558,0.5350876889082687,+,0.2018506477391528
ClC=1C=CC=CC1CN2C(=NC=3C=CC=CC32)CN4C=NC=5C4=NC=NC5N6CCOCC6,S. aureus ATCC29213,0.3092674584395499,0.06898529898567998,0.7407552263091893,+,0.35026134429889483
ClC1=CC=CC(=C1)CN2C(=NC=3C=CC=CC32)CN4C=NC=5C4=NC=NC5N6CCOCC6,S. aureus ATCC29213,1.2369357722495986,0.6825873838187314,0.9578323929561298,+,0.35026134429889483
ClC1=CC=C(C=C1)CN2C(=NC=3C=CC=CC32)CN4C=NC=5C4=NC=NC5N6CCOCC6,S. aureus ATCC29213,1.2369357722495986,0.6825873838187314,0.9578323929561298,+,0.35026134429889483
N1=CN=C(C=2NC=NC12)N3CCCCC3,S. aureus ATCC29213,3.092272399869696,5.009570570551898,1.430669997570155,+,-1.9648914069203933
N=1C=NC(=C2N=CN(C12)CC3=NC=4C=CC=CC4N3CCCCCC)N5CCCCC5,S. aureus ATCC29213,3.092272399869696,2.158899648879036,1.2051835399944921,+,-0.031971735020573225
N1=CN=C(C=2NC=NC12)N3CCCC3,S. aureus ATCC29213,3.092272399869696,5.421301690866727,1.4530655058690458,+,-2.0914035212104873
N=1C=NC(=C2N=CN(C12)CC3=NC=4C=CC=CC4N3CCCCCC)N5CCCC5,S. aureus ATCC29213,3.092272399869696,2.252874939758881,1.2158847360747114,+,-0.158483849310668
O=C(O)C1=CC=C(C=NNC(=O)C=2C=CC(=CC2)C3=NC4=CC(Cl)=CC=C4N3)C=C1,S. aureus isolate (MRSA),1.2369357722495986,0.803013605233703,0.9871485729375097,+,-0.020436196831581484
O=C(NN=CC1=CC=C(C=C1)N(CC)CC)C=2C=CC(=CC2)C3=NC4=CC=C(Cl)C=C4N3,S. aureus isolate (MRSA),1.2369357722495986,0.721077687126068,0.9675040281241878,+,0.22410999742675056
O=C(NN=CC1=CC=C(C=C1)C(C)C)C=2C=CC(=CC2)C3=NC4=CC(Cl)=CC=C4N3,S. aureus isolate (MRSA),1.2369357722495986,0.8092456911271392,0.9885935104113187,+,-0.03782518637683718
O=C(NN=CC1=CC=C(SC)C=C1)C=2C=CC(=CC2)C3=NC4=CC(Cl)=CC=C4N3,S. aureus isolate (MRSA),1.2369357722495986,0.7963382845342812,0.9855934387790778,+,-0.0016311951708663354
O=C(NN=CC1=CC=C(C=C1)C(F)(F)F)C=2C=CC(=CC2)C3=NC4=CC(Cl)=CC=C4N3,S. aureus isolate (MRSA),1.2369357722495986,0.7300124449158082,0.9697070265815264,+,0.1959160237138507
O=C(NN=CC=1C=CC(=CC1)C=2C=CC=CC2)C=3C=CC(=CC3)C4=NC5=CC(Cl)=CC=C5N4,S. aureus isolate (MRSA),1.2369357722495986,0.7071135597289768,0.9640296232452974,+,0.26898044503445157
O=C(NN=CC1=CC=C(OCC)C=C1)C=2C=CC(=CC2)C3=NC4=CC(Cl)=CC=C4N3,S. aureus isolate (MRSA),1.2369357722495986,0.8028720487712754,0.9871156748691904,+,-0.020039352671835143
O=C(NN=CC1=CC=C(OCC=2C=CC=CC2)C=C1)C=3C=CC(=CC3)C4=NC5=CC(Cl)=CC=C5N4,S. aureus isolate (MRSA),1.2369357722495986,0.628968087998201,0.9438410948398915,+,0.5397905073196422
N#CC1=CC=C(C=NNC(=O)C=2C=CC(=CC2)C3=NC4=CC(Cl)=CC=C4N3)C=C1,S. aureus isolate (MRSA),1.2369357722495986,0.8670481334590461,1.0016868416859326,+,-0.19179170117303057
O=C(O)C=1C=CC=CC1C=NNC(=O)C=2C=CC(=CC2)C3=NC4=CC=C(Cl)C=C4N3,S. aureus isolate (MRSA),1.2369357722495986,0.803013605233703,0.9871485729375097,+,-0.020436196831581484
C(=N\NC(N)=S)(\C)/C=1NC=2C(N1)=CC=C(N(=O)=O)C2,S. aureus MTCC 96,0.8310808849577023,1.039913166080103,1.0378643248333628,+,-1.288019577360044
C(=N\NC(NCC1=CC=CC=C1)=S)(\C)/C=2NC=3C(N2)=CC=C(N(=O)=O)C3,S. aureus MTCC 96,0.28752523233462685,0.20345528237799285,0.8028119180589454,+,-0.47516548878837717
C(=N\NC(NC(C)(C)C)=S)(\C)/C=1NC=2C(N1)=CC=C(N(=O)=O)C2,S. aureus MTCC 96,0.10634001479360171,0.1147183497390586,0.7632679908175116,+,-0.7819711201996659
C(=N\NC(NC1CCCCC1)=S)(\C)/C=2NC=3C(N2)=CC=C(N(=O)=O)C3,S. aureus MTCC 96,0.10634001479360171,0.06708871548232612,0.739785730642596,+,-0.5471295694842263
C(=N\NC(NC(C)C)=S)(\C)/C=1NC=2C(N1)=CC=C(N(=O)=O)C2,S. aureus MTCC 96,-0.16543781151793602,-0.11449017365844892,0.629494063279273,+,-0.9084832344897606
C(=N\NC(NC1=C(OC)C=CC=C1)=S)(\C)/C=2NC=3C(N2)=CC=C(N(=O)=O)C3,S. aureus MTCC 96,1.1934513200397525,0.8892601746710455,1.0065761901312074,+,-0.3308675407932803
C(=N\NC(NC1=CC=C(Cl)C=C1)=S)(\C)/C=2NC=3C(N2)=CC=C(N(=O)=O)C3,S. aureus MTCC 96,-0.16543781151793602,-0.1902213950443096,0.5688423656156596,+,-0.2910117602951036
C(=N\NC(NC1=CC=C(F)C=C1)=S)(\C)/C=2NC=3C(N2)=CC=C(N(=O)=O)C3,S. aureus MTCC 96,0.10634001479360171,0.047471955685666034,0.7295779309722771,+,-0.4394224568548461
C(=N\NC(NC1=CC=C(OC)C=C1)=S)(\C)/C=2NC=3C(N2)=CC=C(N(=O)=O)C3,S. aureus MTCC 96,1.1934513200397525,0.8892601746710455,1.0065761901312074,+,-0.33086754079328085
C(=N\NC(NC1=CC=CC=C1)=S)(\C)/C=2NC=3C(N2)=CC=C(N(=O)=O)C3,S. aureus MTCC 96,0.8310808849577023,0.699672586270069,0.9621623765080429,+,-0.601677603078472
C(=N\NC(NCC)=S)(\C)/C=1NC=2C(N1)=CC=C(N(=O)=O)C2,S. aureus MTCC 96,0.10634001479360171,0.17509676500044744,0.7907089017150892,+,-1.0349953487798549
C(=N\NC(NC1=CC=C(Br)C=C1)=S)(\C)/C=2NC=3C(N2)=CC=C(N(=O)=O)C3,S. aureus MTCC 96,0.8310808849577023,0.47310555786980774,0.8992147694003187,+,0.10990005208879806
C(=N\NC(NC1=C(Cl)C(Cl)=CC=C1)=S)(\C)/C=2NC=3C(N2)=CC=C(N(=O)=O)C3,S. aureus MTCC 96,0.10634001479360171,-0.023726685759298146,0.689454602343036,+,0.019654082488264748
C(=N\NC(NCC1=CC=CC=C1)=S)(\C)/C=2NC=3C(N2)=CC=C(Br)C3,S. aureus MTCC 96,0.10634001479360171,0.003415670862022687,0.7053625207655169,+,-0.16942412126004588
C(=N\NC(NC1CCCCC1)=S)(\C)/C=2NC=3C(N2)=CC(Br)=CC3,S. aureus MTCC 96,-0.16543781151793602,-0.1951660457287368,0.5644420511679539,+,-0.241388201955895
[Br-].O=C(NC1=CC=CC2=CC=CN=C21)CN3C=[N+](C=4C=CC=CC43)CC(=O)C=5C=CC(=CC5)C=6C=CC=CC6,S. aureus Staphylococcus. aureus ATCC 25923,-0.6184008553704989,-0.5446167476669665,-4.455630965389394,+,1.4103854211344258
[Br-].O=C(N(C1=CC=CC2=CC=CN=C12)[H])CC[N]3C=[N+](C4=C3C=CC=C4)CC(=O)C5=CC=C(C=C5)C6=CC=CC=C6,S. aureus Staphylococcus. aureus ATCC 25924,-0.6184008553704989,-0.5446156675974412,-3.3979731682940493,+,1.5368975354245205
[Br-].O=C(N(C1=CC=CC2=CC=CN=C12)[H])C[N]3C=[N+](C4=C3C=CC=C4)CC(=O)C5=CC=C(C=C5)C(F)(F)F,S. aureus Staphylococcus. aureus ATCC 25925,-0.6183283812834824,-0.544581934584436,-2.3208587644788095,+,1.337320999813827
[Br-].O=C(NC1=CC=CC2=CC=CN=C21)CN3C=[N+](C=4C=CC=CC43)CC(=O)C5=CC=C(Br)C=C5,S. aureus Staphylococcus. aureus ATCC 25926,-0.6183283812834824,-0.5445825891717297,-2.326796878653114,+,1.4356211020201235
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(C4=NC=5C=CC=CC5N4)CC3)CC,"S. aureus, Staphylococcus aureus ATCC25923",-0.6039060379672169,-0.534490231291568,-0.544577798087966,+,0.12945364614176202
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(C4=NC=5C=CC=CC5N4)CC3)C6CC6,"S. aureus, Staphylococcus aureus ATCC25923",-0.6111534466688578,-0.5396894171742587,-0.7701761274107451,+,0.23778308256710792
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4)CC3)CC,"S. aureus, Staphylococcus aureus ATCC25923",-0.6039060379672169,-0.534806248210347,-0.5545067537552362,+,0.2559657604318568
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC(F)=CC5N4)CC3)CC,"S. aureus, Staphylococcus aureus ATCC25923",-0.5024423161442428,-0.4691528164403328,0.08443467962923532,+,0.4182209066554826
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC(Cl)=CC5N4)CC3)CC,"S. aureus, Staphylococcus aureus ATCC25923",-0.6039060379672169,-0.5355045377782963,-0.5776309375944968,+,0.5666316032152251
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC(Br)=CC5N4)CC3)CC,"S. aureus, Staphylococcus aureus ATCC25923",-0.15456669846547452,-0.27755549638236454,0.4802338609572797,+,0.9675434155991258
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC(=CC5N4)N(=O)=O)CC3)CC,"S. aureus, Staphylococcus aureus ATCC25923",-0.5024423161442428,-0.4732744048908476,0.06684521566144207,+,0.661802048070795
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4)CC3)C6CC6,"S. aureus, Staphylococcus aureus ATCC25923",-0.6165890031950887,-0.5434223849844418,-1.2139969736632896,+,0.3642951968572027
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC(F)=CC5N4)CC3)C6CC6,"S. aureus, Staphylococcus aureus ATCC25923",-0.5894112205639349,-0.5262233807276682,-0.35766454801472175,+,0.5265503430808285
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC(Cl)=CC5N4)CC3)C6CC6,"S. aureus, Staphylococcus aureus ATCC25923",-0.6147771510196784,-0.5423938952067746,-1.0194633009384981,+,0.6749610396405711
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC(Br)=CC5N4)CC3)C6CC6,"S. aureus, Staphylococcus aureus ATCC25923",-0.15456669846547452,-0.2834913118865701,0.47319455497309826,+,1.07587285202447
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC(=CC5N4)N(=O)=O)CC3)C6CC6,"S. aureus, Staphylococcus aureus ATCC25923",-0.5024423161442428,-0.47496621829370883,0.05932908030955211,+,0.7701314844961409
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC)CC3)CC,"S. aureus, Staphylococcus aureus ATCC25923",0.3092674584395499,0.0463719407518632,0.7289955539894375,+,0.5089899890120464
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CCC)CC3)CC,"S. aureus, Staphylococcus aureus ATCC25923",1.2369357722495986,0.603632614540362,0.9370061703093315,+,0.6355021033021412
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CCCCC)CC3)CC,"S. aureus, Staphylococcus aureus ATCC25923",3.092272399869696,1.6278955375590995,1.1367016058015884,+,0.8885263318823308
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CCCCCC)CC3)CC,"S. aureus, Staphylococcus aureus ATCC25923",1.2369357722495986,0.513087005791306,0.9112824455787609,+,1.0150384461724244
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CCCCCCCC)CC3)CC,"S. aureus, Staphylococcus aureus ATCC25923",-0.3864837769179867,-0.41900714029679553,0.24400536093582145,+,1.268062674752612
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CCCCCCCCCC)CC3)CC,"S. aureus, Staphylococcus aureus ATCC25923",-0.3864837769179867,-0.4249822435535251,0.22874195956829588,+,1.5210869033327996
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CCCCCCCCCCCC)CC3)CC,"S. aureus, Staphylococcus aureus ATCC25923",0.3092674584395499,-0.08780845237883138,0.6483423473148955,+,1.774111131912987
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CCCCCCCCCCCCCCCCCC)CC3)CC,"S. aureus, Staphylococcus aureus ATCC25923",1.2369357722495986,0.2594630250288426,0.8254229888992494,+,2.5331838176535495
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC)CC3)C6CC6,"S. aureus, Staphylococcus aureus ATCC25923",1.2369357722495986,0.6083611735488855,0.9382932000257055,+,0.6173194254373923
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CCC)CC3)C6CC6,"S. aureus, Staphylococcus aureus ATCC25923",-0.3864837769179867,-0.40450901877841766,0.2782144827965597,+,0.7438315397274871
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CCCCC)CC3)C6CC6,"S. aureus, Staphylococcus aureus ATCC25923",0.3092674584395499,-0.013759432452168513,0.6953906271515874,+,0.9968557683076751
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CCCCCC)CC3)C6CC6,"S. aureus, Staphylococcus aureus ATCC25923",1.2369357722495986,0.48980491891768696,0.9043118356397115,+,1.12336788259777
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CCCCCCCC)CC3)C6CC6,"S. aureus, Staphylococcus aureus ATCC25923",-0.5024423161442428,-0.48312681688636694,0.020302072419589888,+,1.3763921111779573
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CCCCCCCCCC)CC3)C6CC6,"S. aureus, Staphylococcus aureus ATCC25923",-0.15456669846547452,-0.3101234051034967,0.439505045536695,+,1.629416339758145
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CCCCCCCCCCCC)CC3)C6CC6,"S. aureus, Staphylococcus aureus ATCC25923",-0.3864837769179867,-0.4325925930607707,0.20815790580318294,+,1.8824405683383325
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CCCCCCCCCCCCCCCCCC)CC3)C6CC6,"S. aureus, Staphylococcus aureus ATCC25923",-0.15456669846547452,-0.3469784971904995,0.38595542321596077,+,2.641513254078895
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC=6C=CC=CC6Cl)CC3)CC,"S. aureus, Staphylococcus aureus ATCC25923",-0.5604215857573709,-0.5138901715775748,-0.1969622737439066,+,1.3794856917868878
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC=6C=CC=C(Cl)C6)CC3)CC,"S. aureus, Staphylococcus aureus ATCC25923",-0.15456669846547452,-0.29880387168899775,0.4542692261969145,+,1.3794856917868878
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC=6C=CC=CC6F)CC3)CC,"S. aureus, Staphylococcus aureus ATCC25923",3.092272399869696,1.4799187261061486,1.1146089220170832,+,1.2310749952271465
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC=6C=CC=C(F)C6)CC3)CC,"S. aureus, Staphylococcus aureus ATCC25923",0.3092674584395499,-0.038482907858991486,0.6804545887232025,+,1.2310749952271465
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC6=CC=C(F)C=C6)CC3)CC,"S. aureus, Staphylococcus aureus ATCC25923",-0.5604215857573709,-0.5129834184730977,-0.18785407786455915,+,1.2310749952271465
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC6=CC=C(Cl)C=C6Cl)CC3)CC,"S. aureus, Staphylococcus aureus ATCC25923",-0.5894112205639349,-0.530123138933675,-0.43228871686447345,+,1.6901515345702554
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC6=CC=C(C=C6)N(=O)=O)CC3)CC,"S. aureus, Staphylococcus aureus ATCC25923",-0.5894112205639349,-0.5295307818230831,-0.41974381390828236,+,1.4746561366424578
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC=6C=CC=CC6Cl)CC3)C7CC7,"S. aureus, Staphylococcus aureus ATCC25923",-0.5024423161442428,-0.4844229947577438,0.013629902660949576,+,1.4878151282122334
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC=6C=CC=C(Cl)C6)CC3)C7CC7,"S. aureus, Staphylococcus aureus ATCC25923",-0.5604215857573709,-0.5145198903025576,-0.2034472639859907,+,1.4878151282122334
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC=6C=CC=CC6F)CC3)C7CC7,"S. aureus, Staphylococcus aureus ATCC25923",-0.5024423161442428,-0.48268411139085576,0.022548749272918365,+,1.3394044316524918
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC=6C=CC=C(F)C6)CC3)C7CC7,"S. aureus, Staphylococcus aureus ATCC25923",1.2369357722495986,0.44630600545688026,0.8908574158606798,+,1.3394044316524918
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC6=CC=C(F)C=C6)CC3)C7CC7,"S. aureus, Staphylococcus aureus ATCC25923",-0.5024423161442428,-0.48268411139085576,0.022548749272918365,+,1.3394044316524918
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC6=CC=C(Cl)C=C6Cl)CC3)C7CC7,"S. aureus, Staphylococcus aureus ATCC25923",-0.5604215857573709,-0.5161905873511902,-0.22133301275830558,+,1.7984809709956007
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC6=CC=C(C=C6)N(=O)=O)CC3)C7CC7,"S. aureus, Staphylococcus aureus ATCC25923",-0.5894112205639349,-0.5298344898751828,-0.42611293416579127,+,1.5829855730678033
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CCC4=NC=5C=CC=CC5N4)CC3)CC,"S. aureus, Staphylococcus aureus ATCC25923",-0.15456669846547452,-0.24018006400764044,0.521255262655548,+,0.3824778747219516
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CCC4=NC=5C=CC=CC5N4)CC3)C6CC6,"S. aureus, Staphylococcus aureus ATCC25923",-0.5894112205639349,-0.5260700907475844,-0.3550653649399989,+,0.4908073111472975
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CNC4=NC=5C=CC=CC5N4)CC3)CC,"S. aureus, Staphylococcus aureus ATCC25923",-0.6039060379672169,-0.5351233739487629,-0.564797409990831,+,0.39138882994534974
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CNC4=NC=5C=CC=CC5N4)CC3)C6CC6,"S. aureus, Staphylococcus aureus ATCC25923",-0.6111534466688578,-0.5399897257520164,-0.7898697117818319,+,0.49971826637069566
O=C(OC)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(C=NC4=NC=5C=CC=CC5N4)CC3)CC,"S. aureus, Staphylococcus aureus ATCC25923",-0.15456669846547452,-0.24848493974465158,0.5125932880998105,+,0.49971826637069566
O=C(OC)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(C=NC4=NC=5C=CC=CC5N4)CC3)C6CC6,"S. aureus, Staphylococcus aureus ATCC25923",-0.3864837769179867,-0.400191264172753,0.2877200249204553,+,0.6080477027960416
C1=CC=CC2=C1[N]C(=N2)C(=NN(C3=CC=C(C=C3)C[S](=O)(=O)N([H])C4=NC=CC=N4)[H])C#N,S. aureus(RCMB10010),-0.531649373211856,-0.48344775682252594,0.018663204253501087,+,0.09339494271752281
N(=C/C=C/C1=CC=C(N(C)C)C=C1)\C=2NC=3C(N2)=CC=CC3,Staphylococcus aureus,-0.6183283812834824,-0.5445651923653237,-2.1979978898743866,+,-1.179130951436874
OC=1C=CC=2C=CC=CC2C1C=NC3=NC=4C=CC=CC4N3,Staphylococcus aureus,-0.6183283812834824,-0.5445662947901538,-2.204762216591547,+,-1.2066214286847678
N(=C/C1=CC(OC)=C(OC)C=C1)\C=2NC=3C(N2)=CC=CC3,Staphylococcus aureus,-0.6183283812834824,-0.5445682791548481,-2.217318844407013,+,-1.260799675675614
N(=C/C1=CC=C(O)C=C1)\C=2NC=3C(N2)=CC=CC3,Staphylococcus aureus,-0.6184008553704989,-0.5445746732188624,-2.2615875832207473,+,-1.6581218522508994
N(=C/C1=CC=C(N(=O)=O)C=C1)\C=2NC=3C(N2)=CC=CC3,Staphylococcus aureus,-0.6183283812834824,-0.5445704840045081,-2.231887803885772,+,-1.3965835126070578
N(=C/C1=CC=C(N(C)C)C=C1)\C=2NC=3C(N2)=CC=CC3,Staphylococcus aureus,-0.6183283812834824,-0.5445704840045081,-2.231887803885772,+,-1.4139725021523135
N(=C/C1=CC(N(=O)=O)=CC=C1)\C=2NC=3C(N2)=CC=CC3,Staphylococcus aureus,-0.6183283812834824,-0.5445704840045081,-2.231887803885772,+,-1.3965835126070578
N(=C/C)\C=1NC=2C(N1)=CC=CC2,Staphylococcus aureus,-0.6184008553704989,-0.5445883873837487,-2.384982937556435,+,-2.362249660237473
N(=C/C1=CC=C(OC)C=C1)\C=2NC=3C(N2)=CC=CC3,Staphylococcus aureus,-0.6183283812834824,-0.5445727933640422,-2.247910828158124,+,-1.5316097379608047
N(=C/CCCC=O)\C=1NC=2C(N1)=CC=CC2,Staphylococcus aureus,-0.6184008553704989,-0.5445784699699773,-2.291177498471565,+,-1.856598047236842
N(=C/C1=CC(OC)=C(OC)C(OC)=C1)\C=2NC=3C(N2)=CC=CC3,Staphylococcus aureus,-0.6183283812834824,-0.5445614024492429,-2.1757985460255918,+,-0.9899896133904228
C(C)(=O)N1C=2C(N=C1/N=C/C)=CC=CC2,Staphylococcus aureus,-0.6183283812834824,-0.5444744288471236,-1.8801420591865512,+,-1.983110161526936
C(=O)(N1C=2C(N=C1/N=C/C3=CC=C(OC)C=C3)=CC=CC2)C4=CC(N(=O)=O)=CC(N(=O)=O)=C4,Staphylococcus aureus,-0.6181834331094497,-0.5444606943976205,-1.8512972631643583,+,0.21903219601908572
C(=O)(N1C=2C(N=C1/N=C/CCCC=O)=CC=CC2)C3=CC(N(=O)=O)=CC(N(=O)=O)=C3,Staphylococcus aureus,-0.6182559071964661,-0.544526964681916,-2.024365109385051,+,-0.10595611325695194
C(C)(=O)N1C=2C(N=C1/N=C/CCCC=O)=CC=CC2,Staphylococcus aureus,-0.6183283812834824,-0.544526964681916,-2.024365109385051,+,-1.4774585485263052
C(=O)(N1C=2C(N=C1/N=C/C3=CC=C(O)C=C3)=CC=CC2)C4=CC(N(=O)=O)=CC(N(=O)=O)=C4,Staphylococcus aureus,-0.6181834331094497,-0.5444642475128478,-1.8585084927690887,+,0.09252008172899145
